"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"1298183","167695","1267","0.065","0","41","","","","",""
"1298184","167695","1268","4.873","0","41","","","","",""
"1298185","167695","1269","14.534","0","41","","","","",""
"1298186","167695","1270","2.042","0","41","","","","",""
"1298187","167695","1170","0.124","0","41","","","","",""
"1298188","167695","1175","0.02","0","","","","","",""
"1298189","167695","1180","26.2","0","41","","","","",""
"1298190","167695","1186","0","0","68","","","","",""
"1298191","167695","1190","8","0","49","","","","",""
"1298192","167695","1242","0","0","41","","","","",""
"1298193","167695","1004","31.79","0","41","","","","",""
"1298194","167695","1005","3.06","0","41","","","","",""
"1298195","167695","1008","322","0","41","","","","",""
"1298196","167695","1051","56.33","0","41","","","","",""
"1298197","167695","1109","2.4","0","41","","","","",""
"1298198","167695","1299","0","0","41","","","","",""
"1298199","167695","1313","0.003","0","41","","","","",""
"1298200","167695","1325","0.008","0","41","","","","",""
"1298201","167695","1277","0.11","0","41","","","","",""
"1298202","167695","1279","0.241","0","41","","","","",""
"1298203","167695","1106","2","0","49","","","","",""
"1298204","167695","1107","23","0","41","","","","",""
"1298205","167695","1003","5.95","0","41","","","","",""
"1298206","167695","1007","2.87","0","41","","","","",""
"1298207","167695","1018","0","0","","","","","",""
"1298208","167695","1062","1348","0","41","","","","",""
"1298209","167695","1079","1.1","0","41","","","","",""
"1298210","167695","1089","0.27","0","","","","","",""
"1298211","167695","1090","52","0","","","","","",""
"1298212","167695","1091","49","0","","","","","",""
"1298213","167695","1093","773","0","44","","","","",""
"1298214","167695","1098","0.09","0","","","","","",""
"1298215","167695","1101","0.399","0","41","","","","",""
"1298216","167695","1104","43","0","49","","","","",""
"1298217","167695","1273","0.065","0","41","","","","",""
"1298218","167695","1263","0.001","0","41","","","","",""
"1298219","167695","1264","0.005","0","41","","","","",""
"1298220","167695","1120","6","0","41","","","","",""
"1298221","167695","1162","0","0","","","","","",""
"1298222","167695","1165","0.05","0","","","","","",""
"1298223","167695","1166","0.04","0","","","","","",""
"1298224","167695","1177","8","0","","","","","",""
"1298225","167695","1178","0","0","","","","","",""
"1298226","167695","1185","53.4","0","41","","","","",""
"1298227","167695","1187","8","0","","","","","",""
"1298228","167695","1246","0","0","41","","","","",""
"1298229","167695","1253","0","0","","","","","",""
"1298230","167695","1257","0.153","0","41","","","","",""
"1298231","167695","1300","0.006","0","41","","","","",""
"1298232","167695","1301","0.002","0","41","","","","",""
"1298233","167695","1312","0.016","0","41","","","","",""
"1298234","167695","1323","0","0","41","","","","",""
"1298235","167695","1333","0","0","41","","","","",""
"1298236","167695","1274","0","0","41","","","","",""
"1298237","167695","1275","0.007","0","41","","","","",""
"1298238","167695","1103","1.6","0","35","","","","",""
"1298239","167695","1105","0","0","41","","","","",""
"1298240","167695","1114","0","0","68","","","","",""
"1298241","167696","1260","0","0","","","","","",""
"1298242","167696","1262","0","0","","","","","",""
"1298243","167696","1270","0","0","","","","","",""
"1298244","167696","1271","0","0","","","","","",""
"1298245","167696","1276","0","0","","","","","",""
"1298246","167696","1277","0","0","","","","","",""
"1298247","167696","1279","0","0","","","","","",""
"1298248","167696","1005","1.6","0","","","","","",""
"1298249","167696","1051","63.8","0","","","","","",""
"1298250","167696","1087","8","0","","","","","",""
"1298251","167696","1092","129","0","","","","","",""
"1298252","167696","1095","1.96","0","","","","","",""
"1298253","167696","1110","24","0","10","","","","",""
"1298254","167696","1167","2.3","0","","","","","",""
"1298255","167696","1175","0.1","0","","","","","",""
"1298256","167696","1190","4","0","49","","","","",""
"1298257","167696","1259","0","0","","","","","",""
"1298258","167696","1003","12","0","","","","","",""
"1298259","167696","1018","0","0","","","","","",""
"1298260","167696","1079","0","0","","","","","",""
"1298261","167696","1089","1.15","0","","","","","",""
"1298262","167696","1090","11","0","","","","","",""
"1298263","167696","1091","191","0","","","","","",""
"1298264","167696","1098","0.065","0","","","","","",""
"1298265","167696","1104","0","0","","","","","",""
"1298266","167696","1106","0","0","49","","","","",""
"1298267","167696","1162","1","0","","","","","",""
"1298268","167696","1165","0.05","0","","","","","",""
"1298269","167696","1166","0.1","0","","","","","",""
"1298270","167696","1177","4","0","","","","","",""
"1298271","167696","1178","1.4","0","","","","","",""
"1298272","167696","1114","0.6","0","10","","","","",""
"1298273","167696","1187","4","0","","","","","",""
"1298274","167696","1253","40","0","","","","","",""
"1298275","167696","1261","0","0","","","","","",""
"1298276","167696","1263","0","0","","","","","",""
"1298277","167696","1278","0","0","","","","","",""
"1298278","167696","1280","0","0","","","","","",""
"1298279","167696","1272","0","0","","","","","",""
"1298280","167696","1057","0","0","68","","","","",""
"1298281","167696","1058","0","0","68","","","","",""
"1298282","167696","1008","140","0","49","","","","",""
"1298283","167696","1062","585","0","49","","","","",""
"1298284","167696","1292","3.806","0","","","","","",""
"1298285","167696","1293","0.233","0","","","","","",""
"1298286","167696","1265","0.923","0","","","","","",""
"1298287","167696","1266","0.49","0","","","","","",""
"1298288","167696","1268","3.417","0","","","","","",""
"1298289","167696","1269","0.233","0","","","","","",""
"1298290","167696","2000","0.85","0","51","","","","",""
"1298291","167696","1004","9.5","0","51","","","","",""
"1298292","167696","1093","744","0","51","","","","",""
"1298293","167696","1264","0.113","0","","","","","",""
"1298294","167696","1258","1.526","0","51","","","","",""
"1298295","167696","1275","0.388","0","","","","","",""
"1298296","167696","1109","0.18","0","51","","","","",""
"1298297","167696","1123","0","0","68","","","","",""
"1298298","167696","1186","0","0","51","","","","",""
"1298299","167696","1120","0","0","68","","","","",""
"1298300","167696","1122","0","0","68","","","","",""
"1298301","167696","1185","1.8","0","20","","","","",""
"1298302","167696","1107","0","0","68","","","","",""
"1298303","167696","1108","0","0","68","","","","",""
"1298304","167696","1105","0","0","51","","","","",""
"1298305","167696","1242","0","0","68","","","","",""
"1298306","167696","1246","0","0","68","","","","",""
"1298307","167696","1103","13.9","0","12","","","","",""
"1298308","167696","1198","4.8","0","12","","","","",""
"1298309","167696","1180","44","0","12","","","","",""
"1298310","167696","1007","3.1","0","51","","","","",""
"1298311","167697","1007","0.9","0","51","","","","",""
"1298312","167697","1105","16","0","10","","","","",""
"1298313","167697","1107","3","0","10","","","","",""
"1298314","167697","1108","0","0","68","","","","",""
"1298315","167697","1120","0","0","68","","","","",""
"1298316","167697","1122","0","0","68","","","","",""
"1298317","167697","1185","0.1","0","10","","","","",""
"1298318","167697","1057","0","0","68","","","","",""
"1298319","167697","1058","0","0","68","","","","",""
"1298320","167697","2000","5.3","0","51","","","","",""
"1298321","167697","1123","0","0","68","","","","",""
"1298322","167697","1186","0","0","68","","","","",""
"1298323","167697","1109","0.11","0","10","","","","",""
"1298324","167697","1167","0.1","0","","","","","",""
"1298325","167697","1175","0.03","0","","","","","",""
"1298326","167697","1180","16","0","67","","","","",""
"1298327","167697","1087","143","0","","","","","",""
"1298328","167697","1092","180","0","","","","","",""
"1298329","167697","1095","0.24","0","","","","","",""
"1298330","167697","1004","2","0","","","","","",""
"1298331","167697","1005","5.3","0","","","","","",""
"1298332","167697","1008","56","0","49","","","","",""
"1298333","167697","1051","87.7","0","","","","","",""
"1298334","167697","1110","1","0","10","","","","",""
"1298335","167697","1190","6","0","49","","","","",""
"1298336","167697","1259","0.061","0","","","","","",""
"1298337","167697","1260","0.04","0","","","","","",""
"1298338","167697","1262","0.051","0","","","","","",""
"1298339","167697","1265","0.525","0","","","","","",""
"1298340","167697","1266","0.242","0","","","","","",""
"1298341","167697","1268","0.505","0","","","","","",""
"1298342","167697","1269","0.04","0","","","","","",""
"1298343","167697","1270","0.03","0","","","","","",""
"1298344","167697","1271","0","0","","","","","",""
"1298345","167697","1276","0","0","","","","","",""
"1298346","167697","1277","0","0","","","","","",""
"1298347","167697","1279","0","0","","","","","",""
"1298348","167697","1292","0.576","0","","","","","",""
"1298349","167697","1293","0.071","0","","","","","",""
"1298350","167697","1187","6","0","","","","","",""
"1298351","167697","1162","1.5","0","","","","","",""
"1298352","167697","1165","0.05","0","","","","","",""
"1298353","167697","1166","0.21","0","","","","","",""
"1298354","167697","1177","6","0","","","","","",""
"1298355","167697","1178","0.37","0","","","","","",""
"1298356","167697","1112","0","0","10","","","","",""
"1298357","167697","1114","0","0","","","","","",""
"1298358","167697","1253","8","0","","","","","",""
"1298359","167697","1258","1.242","0","","","","","",""
"1298360","167697","1261","0.02","0","","","","","",""
"1298361","167697","1263","0.061","0","","","","","",""
"1298362","167697","1264","0.202","0","","","","","",""
"1298363","167697","1272","0","0","","","","","",""
"1298364","167697","1275","0.04","0","","","","","",""
"1298365","167697","1278","0","0","","","","","",""
"1298366","167697","1280","0","0","","","","","",""
"1298367","167697","1106","16","0","49","","","","",""
"1298368","167697","1098","0.008","0","","","","","",""
"1298369","167697","1104","58","0","49","","","","",""
"1298370","167697","1003","4.1","0","","","","","",""
"1298371","167697","1018","0","0","","","","","",""
"1298372","167697","1062","233","0","49","","","","",""
"1298373","167697","1079","0","0","","","","","",""
"1298374","167697","1089","0.06","0","","","","","",""
"1298375","167697","1090","13","0","","","","","",""
"1298376","167697","1091","82","0","","","","","",""
"1298377","167697","1212","0.212","0","51","","","","",""
"1298378","167697","1213","0.388","0","51","","","","",""
"1298379","167697","1214","0.343","0","51","","","","",""
"1298380","167697","1216","0.025","0","51","","","","",""
"1298381","167697","1219","0.268","0","51","","","","",""
"1298382","167697","1220","0.117","0","51","","","","",""
"1298383","167697","1221","0.124","0","51","","","","",""
"1298384","167697","1223","0.351","0","51","","","","",""
"1298385","167697","1227","0.247","0","51","","","","",""
"1298386","167697","1210","0.052","0","51","","","","",""
"1298387","167697","1211","0.175","0","51","","","","",""
"1298388","167697","1215","0.107","0","51","","","","",""
"1298389","167697","1217","0.212","0","51","","","","",""
"1298390","167697","1218","0.207","0","51","","","","",""
"1298391","167697","1222","0.139","0","51","","","","",""
"1298392","167697","1224","0.921","0","51","","","","",""
"1298393","167697","1225","0.081","0","51","","","","",""
"1298394","167697","1226","0.404","0","51","","","","",""
"1298395","167697","1093","105","0","20","","","","",""
"1298396","167697","1246","0","0","68","","","","",""
"1298397","167697","1242","0","0","68","","","","",""
"1298398","167697","1103","2.3","0","12","","","","",""
"1298399","167698","1198","3","0","12","","","","",""
"1298400","167698","1180","55.9","0","12","","","","",""
"1298401","167698","1057","0","0","68","","","","",""
"1298402","167698","1058","0","0","68","","","","",""
"1298403","167698","1018","0","0","","","","","",""
"1298404","167698","1106","0","0","49","","","","",""
"1298405","167698","1177","6","0","","","","","",""
"1298406","167698","1178","1.3","0","","","","","",""
"1298407","167698","1187","6","0","","","","","",""
"1298408","167698","1261","0","0","","","","","",""
"1298409","167698","1272","0","0","","","","","",""
"1298410","167698","1112","0.9","0","10","","","","",""
"1298411","167698","1114","0.9","0","","","","","",""
"1298412","167698","1278","0","0","","","","","",""
"1298413","167698","1280","0","0","","","","","",""
"1298414","167698","1175","0.2","0","","","","","",""
"1298415","167698","1190","6","0","49","","","","",""
"1298416","167698","1271","0","0","","","","","",""
"1298417","167698","1276","0","0","","","","","",""
"1298418","167698","1277","0","0","","","","","",""
"1298419","167698","1279","0","0","","","","","",""
"1298420","167698","1110","36","0","10","","","","",""
"1298421","167698","1259","0","0","","","","","",""
"1298422","167698","1260","0","0","","","","","",""
"1298423","167698","1003","13.7","4","1","10.9","17.8","","",""
"1298424","167698","1007","2.22","4","1","1.9","2.5","","",""
"1298425","167698","1079","0","0","68","","","","",""
"1298426","167698","1089","1.12","1","1","","","","",""
"1298427","167698","1090","14","1","1","","","","",""
"1298428","167698","1091","116","1","1","","","","",""
"1298429","167698","1098","0.066","1","1","","","","",""
"1298430","167698","1101","0.079","1","1","","","","",""
"1298431","167698","1104","0","1","1","","","","",""
"1298432","167698","1253","66","4","1","48","77","","",""
"1298433","167698","1162","0","0","68","","","","",""
"1298434","167698","1165","0.48","1","1","","","","",""
"1298435","167698","1166","0.12","1","1","","","","",""
"1298436","167698","1051","44.1","4","1","41.6","45.9","","",""
"1298437","167698","1167","3.35","1","1","","","","",""
"1298438","167698","1087","15","1","1","","","","",""
"1298439","167698","1092","212","1","1","","","","",""
"1298440","167698","1095","1.45","1","1","","","","",""
"1298441","167698","1103","16.6","0","12","","","","",""
"1298442","167698","1105","0","0","51","","","","",""
"1298443","167698","1185","3.4","0","20","","","","",""
"1298444","167698","1107","0","0","68","","","","",""
"1298445","167698","1108","0","0","68","","","","",""
"1298446","167698","1120","0","0","68","","","","",""
"1298447","167698","1122","0","0","68","","","","",""
"1298448","167698","1186","0","0","51","","","","",""
"1298449","167698","1109","0.22","0","51","","","","",""
"1298450","167698","2000","0","0","68","","","","",""
"1298451","167698","1123","0","0","68","","","","",""
"1298452","167698","1242","0","0","68","","","","",""
"1298453","167698","1246","0","0","68","","","","",""
"1298454","167698","1258","12.825","4","1","9.1","14.3","","",""
"1298455","167698","1275","0.661","0","","","","","",""
"1298456","167698","1263","0.055","0","","","","","",""
"1298457","167698","1264","0.273","0","","","","","",""
"1298458","167698","1062","1703","0","49","","","","",""
"1298459","167698","1093","689","4","1","616","764","","",""
"1298460","167698","1004","37.63","4","1","33.8","40.1","","",""
"1298461","167698","1005","2.36","0","49","","","","",""
"1298462","167698","1008","407","0","49","","","","",""
"1298463","167698","1262","0.073","0","","","","","",""
"1298464","167698","1265","3.961","0","","","","","",""
"1298465","167698","1266","2.196","0","","","","","",""
"1298466","167698","1268","7.77","0","","","","","",""
"1298467","167698","1269","1.989","0","","","","","",""
"1298468","167698","1270","0.328","0","","","","","",""
"1298469","167698","1292","18.1","4","1","17","19.6","","",""
"1298470","167698","1293","4.073","4","1","3.29","4.61","","",""
"1298471","167699","1123","0","0","41","","","","",""
"1298472","167699","1167","0.111","0","41","","","","",""
"1298473","167699","1170","0.437","0","41","","","","",""
"1298474","167699","1175","0.045","0","41","","","","",""
"1298475","167699","1180","16.4","0","41","","","","",""
"1298476","167699","1186","0","0","41","","","","",""
"1298477","167699","1190","2","0","49","","","","",""
"1298478","167699","1198","0","0","41","","","","",""
"1298479","167699","1242","0","0","41","","","","",""
"1298480","167699","1259","0.015","0","41","","","","",""
"1298481","167699","1260","0.007","0","41","","","","",""
"1298482","167699","1262","0.012","0","41","","","","",""
"1298483","167699","1004","1.01","1","47","","","","",""
"1298484","167699","1005","25.6","0","","","","","",""
"1298485","167699","1008","115","0","","","","","",""
"1298486","167699","1051","68","0","","","","","",""
"1298487","167699","1057","0","0","41","","","","",""
"1298488","167699","1058","0","0","41","","","","",""
"1298489","167699","2000","7.44","1","47","","","","",""
"1298490","167699","1087","51","1","47","","","","",""
"1298491","167699","1092","194","0","","","","","",""
"1298492","167699","1095","0.21","0","41","","","","",""
"1298493","167699","1109","0.04","0","41","","","","",""
"1298494","167699","1265","0.22","0","41","","","","",""
"1298495","167699","1266","0.096","0","41","","","","",""
"1298496","167699","1267","0.001","0","41","","","","",""
"1298497","167699","1268","0.404","0","41","","","","",""
"1298498","167699","1269","0.053","0","41","","","","",""
"1298499","167699","1270","0.008","0","41","","","","",""
"1298500","167699","1271","0","0","41","","","","",""
"1298501","167699","1276","0","0","41","","","","",""
"1298502","167699","1277","0","0","41","","","","",""
"1298503","167699","1279","0","0","41","","","","",""
"1298504","167699","1292","0.441","0","41","","","","",""
"1298505","167699","1293","0.069","0","41","","","","",""
"1298506","167699","1003","1.52","1","47","","","","",""
"1298507","167699","1007","3.4","0","49","","","","",""
"1298508","167699","1018","0","0","41","","","","",""
"1298509","167699","1062","481","0","","","","","",""
"1298510","167699","1079","1.8","1","47","","","","",""
"1298511","167699","1089","0.12","1","47","","","","",""
"1298512","167699","1090","15","0","41","","","","",""
"1298513","167699","1091","107","0","","","","","",""
"1298514","167699","1093","814","1","47","","","","",""
"1298515","167699","1098","0.015","0","41","","","","",""
"1298516","167699","1101","0.01","0","41","","","","",""
"1298517","167699","1104","18","0","41","","","","",""
"1298518","167699","1105","5","0","41","","","","",""
"1298519","167699","1106","5","0","41","","","","",""
"1298520","167699","1107","2","0","41","","","","",""
"1298521","167699","1108","0","0","41","","","","",""
"1298522","167699","1120","0","0","41","","","","",""
"1298523","167699","1122","0","0","41","","","","",""
"1298524","167699","1162","0.5","1","47","","","","",""
"1298525","167699","1165","0.04","0","","","","","",""
"1298526","167699","1166","0.166","0","41","","","","",""
"1298527","167699","1177","2","0","41","","","","",""
"1298528","167699","1178","0.26","0","","","","","",""
"1298529","167699","1185","0.1","0","41","","","","",""
"1298530","167699","1187","2","0","41","","","","",""
"1298531","167699","1246","0","0","41","","","","",""
"1298532","167699","1253","2","0","41","","","","",""
"1298533","167699","1257","0.096","0","41","","","","",""
"1298534","167699","1258","0.45","0","41","","","","",""
"1298535","167699","1261","0.005","0","41","","","","",""
"1298536","167699","1263","0.01","0","41","","","","",""
"1298537","167699","1264","0.067","0","41","","","","",""
"1298538","167699","1272","0","0","41","","","","",""
"1298539","167699","1273","0.001","0","41","","","","",""
"1298540","167699","1275","0.023","0","41","","","","",""
"1298541","167699","1278","0","0","41","","","","",""
"1298542","167699","1280","0","0","41","","","","",""
"1298543","167699","1110","0","0","68","","","","",""
"1298544","167699","1114","0","0","68","","","","",""
"1298545","167699","1103","1.6","0","35","","","","",""
"1298546","167700","1110","0","0","68","","","","",""
"1298547","167700","1123","0","0","68","","","","",""
"1298548","167700","1004","2.7","0","51","","","","",""
"1298549","167700","1005","15.5","0","47","","","","",""
"1298550","167700","1008","84","0","47","","","","",""
"1298551","167700","1051","78.7","0","47","","","","",""
"1298552","167700","1057","0","0","41","","","","",""
"1298553","167700","1058","0","0","41","","","","",""
"1298554","167700","1087","6","0","47","","","","",""
"1298555","167700","1092","49","0","47","","","","",""
"1298556","167700","1095","0.05","0","41","","","","",""
"1298557","167700","1103","0.3","0","41","","","","",""
"1298558","167700","1109","0.04","0","41","","","","",""
"1298559","167700","1269","0.043","0","41","","","","",""
"1298560","167700","1270","0.019","0","41","","","","",""
"1298561","167700","1271","0","0","41","","","","",""
"1298562","167700","1276","0","0","41","","","","",""
"1298563","167700","1277","0","0","41","","","","",""
"1298564","167700","1279","0","0","41","","","","",""
"1298565","167700","1292","1.887","0","41","","","","",""
"1298566","167700","1293","0.063","0","41","","","","",""
"1298567","167700","1186","0","0","41","","","","",""
"1298568","167700","1259","0","0","41","","","","",""
"1298569","167700","1260","0","0","41","","","","",""
"1298570","167700","1262","0.027","0","41","","","","",""
"1298571","167700","1265","0.069","0","41","","","","",""
"1298572","167700","1266","0.117","0","41","","","","",""
"1298573","167700","1268","1.887","0","41","","","","",""
"1298574","167700","1167","0","0","41","","","","",""
"1298575","167700","1170","0","0","41","","","","",""
"1298576","167700","1175","0","0","41","","","","",""
"1298577","167700","1165","0","0","41","","","","",""
"1298578","167700","1079","1.9","0","47","","","","",""
"1298579","167700","1089","0.12","0","47","","","","",""
"1298580","167700","1090","2","0","41","","","","",""
"1298581","167700","1091","5","0","47","","","","",""
"1298582","167700","1093","788","0","47","","","","",""
"1298583","167700","1098","0.02","0","41","","","","",""
"1298584","167700","1101","0.022","0","41","","","","",""
"1298585","167700","1104","0","0","","","","","",""
"1298586","167700","1105","0","0","68","","","","",""
"1298587","167700","1106","0","0","68","","","","",""
"1298588","167700","1107","0","0","68","","","","",""
"1298589","167700","1108","0","0","68","","","","",""
"1298590","167700","1120","0","0","68","","","","",""
"1298591","167700","1122","0","0","68","","","","",""
"1298592","167700","1162","0","0","47","","","","",""
"1298593","167700","1003","0.2","0","47","","","","",""
"1298594","167700","1007","2.6","0","49","","","","",""
"1298595","167700","1018","0","0","41","","","","",""
"1298596","167700","1166","0.014","0","41","","","","",""
"1298597","167700","1177","0","0","41","","","","",""
"1298598","167700","1178","0","0","41","","","","",""
"1298599","167700","1185","24.7","0","20","","","","",""
"1298600","167700","1187","0","0","41","","","","",""
"1298601","167700","1253","9","0","47","","","","",""
"1298602","167700","1258","0.6","0","47","","","","",""
"1298603","167700","1261","0.025","0","41","","","","",""
"1298604","167700","1263","0.25","0","41","","","","",""
"1298605","167700","1264","0.11","0","41","","","","",""
"1298606","167700","1272","0","0","41","","","","",""
"1298607","167700","1275","0","0","41","","","","",""
"1298608","167700","1278","0","0","41","","","","",""
"1298609","167700","1280","0","0","41","","","","",""
"1298610","167700","1180","0.7","0","20","","","","",""
"1298611","167700","1190","0","0","49","","","","",""
"1298612","167700","2000","10.3","0","47","","","","",""
"1298613","167700","1062","351","0","","","","","",""
"1298614","167700","1246","0","0","68","","","","",""
"1298615","167700","1242","0","0","68","","","","",""
"1298616","167700","1114","0","0","68","","","","",""
"1298617","167701","1007","1.02","0","40","","","","",""
"1298618","167701","1120","0","0","39","","","","",""
"1298619","167701","1122","0","0","39","","","","",""
"1298620","167701","1162","0.2","1","47","","","","",""
"1298621","167701","1165","0.037","0","39","","","","",""
"1298622","167701","1166","0.063","0","39","","","","",""
"1298623","167701","1177","7","0","39","","","","",""
"1298624","167701","1178","0.04","0","51","","","","",""
"1298625","167701","1185","3.5","0","39","","","","",""
"1298626","167701","1187","7","0","39","","","","",""
"1298627","167701","1246","0","0","39","","","","",""
"1298628","167701","1253","10","1","47","","","","",""
"1298629","167701","1003","3.2","1","47","","","","",""
"1298630","167701","1018","0","0","39","","","","",""
"1298631","167701","1062","1855","0","47","","","","",""
"1298632","167701","1079","2.9","1","47","","","","",""
"1298633","167701","1089","1.2","1","47","","","","",""
"1298634","167701","1090","58","0","39","","","","",""
"1298635","167701","1091","75","0","39","","","","",""
"1298636","167701","1093","168","1","47","","","","",""
"1298637","167701","1098","0.344","0","39","","","","",""
"1298638","167701","1101","0.393","0","39","","","","",""
"1298639","167701","1104","155","1","47","","","","",""
"1298640","167701","1105","42","0","39","","","","",""
"1298641","167701","1106","42","0","39","","","","",""
"1298642","167701","1107","10","0","39","","","","",""
"1298643","167701","1108","0","0","39","","","","",""
"1298644","167701","1258","11.474","1","47","","","","",""
"1298645","167701","1261","0.046","0","39","","","","",""
"1298646","167701","1263","0.108","0","39","","","","",""
"1298647","167701","1264","0.362","0","39","","","","",""
"1298648","167701","1272","0","0","39","","","","",""
"1298649","167701","1273","0.019","0","39","","","","",""
"1298650","167701","1274","0","0","39","","","","",""
"1298651","167701","1275","0.063","0","39","","","","",""
"1298652","167701","1278","0","0","39","","","","",""
"1298653","167701","1280","0","0","39","","","","",""
"1298654","167701","1300","0.037","0","39","","","","",""
"1298655","167701","1301","0","0","39","","","","",""
"1298656","167701","1312","0","0","39","","","","",""
"1298657","167701","1323","0","0","39","","","","",""
"1298658","167701","1333","0","0","39","","","","",""
"1298659","167701","1242","0","0","39","","","","",""
"1298660","167701","1259","0.13","0","39","","","","",""
"1298661","167701","1260","0.078","0","39","","","","",""
"1298662","167701","1262","0.101","0","39","","","","",""
"1298663","167701","1265","4.788","0","39","","","","",""
"1298664","167701","1266","5.601","0","39","","","","",""
"1298665","167701","1267","0.141","0","39","","","","",""
"1298666","167701","1268","4.574","0","39","","","","",""
"1298667","167701","1269","0.467","0","39","","","","",""
"1298668","167701","1270","0.048","0","39","","","","",""
"1298669","167701","1271","0","0","39","","","","",""
"1298670","167701","1276","0","0","39","","","","",""
"1298671","167701","1277","0.002","0","39","","","","",""
"1298672","167701","1279","0","0","39","","","","",""
"1298673","167701","1292","4.639","0","39","","","","",""
"1298674","167701","1293","0.514","0","39","","","","",""
"1298675","167701","1299","0.001","0","39","","","","",""
"1298676","167701","1313","0","0","39","","","","",""
"1298677","167701","1325","0","0","39","","","","",""
"1298678","167701","1332","0","0","39","","","","",""
"1298679","167701","1186","0","0","39","","","","",""
"1298680","167701","1004","17.5","1","47","","","","",""
"1298681","167701","1005","71.22","1","47","","","","",""
"1298682","167701","1008","443","1","47","","","","",""
"1298683","167701","1051","7.2","1","","","","","",""
"1298684","167701","1057","30","0","39","","","","",""
"1298685","167701","1058","238","0","39","","","","",""
"1298686","167701","2000","57.81","1","47","","","","",""
"1298687","167701","1087","53","1","47","","","","",""
"1298688","167701","1092","196","0","39","","","","",""
"1298689","167701","1095","0.89","0","39","","","","",""
"1298690","167701","1103","2.5","0","39","","","","",""
"1298691","167701","1109","0.39","0","39","","","","",""
"1298692","167701","1123","6","0","39","","","","",""
"1298693","167701","1167","0.218","0","39","","","","",""
"1298694","167701","1170","0.084","0","39","","","","",""
"1298695","167701","1175","0.02","0","39","","","","",""
"1298696","167701","1110","0","0","68","","","","",""
"1298697","167701","1257","0.176","0","47","","","","",""
"1298698","167701","1190","7","0","49","","","","",""
"1298699","167701","1114","0","0","68","","","","",""
"1298700","167701","1180","16.8","0","52","","","","",""
"1298701","167702","2000","0","0","68","","","","",""
"1298702","167702","1186","0","0","68","","","","",""
"1298703","167702","1105","0","0","68","","","","",""
"1298704","167702","1106","0","0","","","","","",""
"1298705","167702","1110","0","0","68","","","","",""
"1298706","167702","1184","0","1","1","","","","",""
"1298707","167702","1185","9.3","1","1","","","","",""
"1298708","167702","1003","0.11","1","1","","","","",""
"1298709","167702","1007","0","1","1","","","","",""
"1298710","167702","1062","3700","0","49","","","","",""
"1298711","167702","1089","0","1","1","","","","",""
"1298712","167702","1090","0","1","1","","","","",""
"1298713","167702","1091","1","1","1","","","","",""
"1298714","167702","1093","0","1","1","","","","",""
"1298715","167702","1098","0","1","1","","","","",""
"1298716","167702","1101","0","1","1","","","","",""
"1298717","167702","1127","1.65","1","1","","","","",""
"1298718","167702","1130","0.89","1","1","","","","",""
"1298719","167702","1131","0","1","1","","","","",""
"1298720","167702","1253","0","1","1","","","","",""
"1298721","167702","1257","0.094","0","49","","","","",""
"1298722","167702","1258","8.976","0","49","","","","",""
"1298723","167702","1261","0","0","68","","","","",""
"1298724","167702","1263","0.018","1","1","","","","",""
"1298725","167702","1264","0.077","1","1","","","","",""
"1298726","167702","1273","0.113","1","1","","","","",""
"1298727","167702","1274","0.008","1","1","","","","",""
"1298728","167702","1275","0.06","0","","","","","",""
"1298729","167702","1286","98","1","1","","","","",""
"1298730","167702","1300","0.051","1","1","","","","",""
"1298731","167702","1301","0.075","1","1","","","","",""
"1298732","167702","1303","0","1","1","","","","",""
"1298733","167702","1312","0.023","1","1","","","","",""
"1298734","167702","1315","18.286","1","1","","","","",""
"1298735","167702","1316","14.246","1","1","","","","",""
"1298736","167702","1317","0.017","1","1","","","","",""
"1298737","167702","1323","0","1","1","","","","",""
"1298738","167702","1329","0.044","0","49","","","","",""
"1298739","167702","1333","0","1","1","","","","",""
"1298740","167702","1404","53.368","1","1","","","","",""
"1298741","167702","1405","0.081","1","1","","","","",""
"1298742","167702","1411","0.013","1","1","","","","",""
"1298743","167702","1109","0.47","1","1","","","","",""
"1298744","167702","1293","67.849","0","49","","","","",""
"1298745","167702","1299","0.027","1","1","","","","",""
"1298746","167702","1304","0.03","1","1","","","","",""
"1298747","167702","1305","0.014","1","1","","","","",""
"1298748","167702","1306","0.05","1","1","","","","",""
"1298749","167702","1311","0.031","1","1","","","","",""
"1298750","167702","1313","0.031","1","1","","","","",""
"1298751","167702","1314","0.06","1","1","","","","",""
"1298752","167702","1321","0","1","1","","","","",""
"1298753","167702","1325","0.096","0","","","","","",""
"1298754","167702","1331","0.05","0","49","","","","",""
"1298755","167702","1406","0.015","1","1","","","","",""
"1298756","167702","1277","0","0","68","","","","",""
"1298757","167702","1279","0.031","0","","","","","",""
"1298758","167702","1285","30","1","1","","","","",""
"1298759","167702","1288","206","1","1","","","","",""
"1298760","167702","1292","18.438","0","49","","","","",""
"1298761","167702","1260","0","0","68","","","","",""
"1298762","167702","1262","0.008","1","1","","","","",""
"1298763","167702","1265","5.109","1","1","","","","",""
"1298764","167702","1266","3.367","1","1","","","","",""
"1298765","167702","1267","0.131","1","1","","","","",""
"1298766","167702","1268","18.316","0","","","","","",""
"1298767","167702","1269","14.327","0","","","","","",""
